type,asin,item_url,img_url,color,price,list_price,title,category
2,B01JLWS1UI,https://www.amazon.in/Jabra-Mens-BLACK-Mesh-Sneakers/dp/B01JLWS1UI/ref=sr_1_3748?s=shoes&ie=UTF8&qid=1530341861&sr=1-3748,https://images-eu.ssl-images-amazon.com/images/I/31OeJyw47jL.jpg,BLACK,1499,1499,Jabra Men's BLACK Mesh Sneakers(6),fw
4,B017IX6QQ8,https://www.amazon.in/Force-10-Liberty-Loafers-Moccasins/dp/B017IX6QQ8/ref=sr_1_9090?s=shoes&ie=UTF8&qid=1530342035&sr=1-9090,https://images-eu.ssl-images-amazon.com/images/I/41Ar-7zMbIL.jpg,Brown,1799,1799,Force 10 (from Liberty) Men's Loafers and Moccasins,fw
2,B07336GK63,https://www.amazon.in/Afrojack-Originals-Synthetic-Leather-Sneakers/dp/B07336GK63/ref=sr_1_14238?s=shoes&ie=UTF8&qid=1530342206&sr=1-14238,https://images-eu.ssl-images-amazon.com/images/I/51q7CMCCjPL.jpg,Brown,1349,1349,Afrojack Men's High Top Originals Synthetic Leather Sneakers,fw
4,B01LW2Q0Y0,https://www.amazon.in/Bacca-Bucci-Mens-Tan-Loafers/dp/B01LW2Q0Y0/ref=sr_1_4187?s=shoes&ie=UTF8&qid=1530341875&sr=1-4187,https://images-eu.ssl-images-amazon.com/images/I/411bqu95S7L.jpg,Tan,798,2499,Bacca Bucci Men's Loafers,fw
4,B071X8NTBR,https://www.amazon.in/San-Frissco-Black-Leather-Loafers/dp/B071X8NTBR/ref=sr_1_4878?s=shoes&ie=UTF8&qid=1530341897&sr=1-4878,https://images-eu.ssl-images-amazon.com/images/I/4119rBLOxmL.jpg,Black,999,3995,San Frissco Men's Leather Loafers,fw
4,B01L731F0W,https://www.amazon.in/ALESTINO-Black-Loafers-7-India-REDF_TEMP-L32-7/dp/B01L731F0W/ref=sr_1_14498?s=shoes&ie=UTF8&qid=1530342216&sr=1-14498,https://images-eu.ssl-images-amazon.com/images/I/41Z6KEmPW5L.jpg,Black,1499,1499,ALESTINO Men's Black Loafers-7 UK/India (41 EU)(REDF_TEMP-L32.7),fw
7,B07D3N9JJ4,https://www.amazon.in/Blacktarot-Formal-Shoe-Color-Black/dp/B07D3N9JJ4/ref=sr_1_6645?s=shoes&ie=UTF8&qid=1530341954&sr=1-6645,https://images-eu.ssl-images-amazon.com/images/I/31tVvkcyHLL.jpg,Black,949,1999,'Blacktarot Formal Shoe in Color Black for Mens,fw
1,B00TGTH3H4,https://www.amazon.in/Urban-Country-Brown-Leather-Casual/dp/B00TGTH3H4/ref=sr_1_18406?s=shoes&ie=UTF8&qid=1530342351&sr=1-18406,https://images-eu.ssl-images-amazon.com/images/I/51cuiHJFG7L.jpg,Brown,1349,1349,Urban Country Men's Suede Leather Casual Shoes,fw
2,B07DRLR94N,https://www.amazon.in/DOC-Martin-Austin-Black-Sneakers/dp/B07DRLR94N/ref=sr_1_18923?s=shoes&ie=UTF8&qid=1530342369&sr=1-18923,https://images-eu.ssl-images-amazon.com/images/I/41-1Q5buF-L.jpg,Black,1799,1999,'DOC Martin Austin Dash Edition Black Sneakers,fw
1,B01MS9V241,https://www.amazon.in/Braavosi-Tassel-Brown-Slip-Casual/dp/B01MS9V241/ref=sr_1_648?s=shoes&ie=UTF8&qid=1530341767&sr=1-648,https://images-eu.ssl-images-amazon.com/images/I/41-g0QXO%2ByL.jpg,Brown,999,1999,'Braavosi Tassel Brown Slip-On Casual Shoes,fw
1,B06XVBFWZC,https://www.amazon.in/Black-Stylish-Casual-multiple-Shoes/dp/B06XVBFWZC/ref=sr_1_17103?s=shoes&ie=UTF8&qid=1530342306&sr=1-17103,https://images-eu.ssl-images-amazon.com/images/I/51oeUg1bh6L.jpg,Multiple,499,499,Black macy Men's Stylish Casual multiple Shoes,fw
2,B07DVFCYMX,https://www.amazon.in/COOL99-Mens-Red-Loafers-UK/dp/B07DVFCYMX/ref=sr_1_18842?s=shoes&ie=UTF8&qid=1530342366&sr=1-18842,https://images-eu.ssl-images-amazon.com/images/I/41lHRw20hoL.jpg,Red,436,499,COOL99 Men's Partywear Casual Loafers Sneaker,fw
1,B011PKGW3M,https://www.amazon.in/Shoe-Island-Sturdy-Leatherette-Casual/dp/B011PKGW3M/ref=sr_1_15853?s=shoes&ie=UTF8&qid=1530342262&sr=1-15853,https://images-eu.ssl-images-amazon.com/images/I/41lkAX4JdQL.jpg,Beige,499,499,'Shoe Island \xc2\xae Sturdy Suede Leatherette Beige Cream Casual Shoes For Men,fw
7,B078HKHWQY,https://www.amazon.in/Levanse-Black-Leather-Partywear-Size-10/dp/B078HKHWQY/ref=sr_1_13465?s=shoes&ie=UTF8&qid=1530342181&sr=1-13465,https://images-eu.ssl-images-amazon.com/images/I/31mZcyx8djL.jpg,Black,2499,2499,'Levanse Black Leather Formal Slip On Partywear Shoes for Men/Boys,fw
5,B06XC8D68V,https://www.amazon.in/Clarks-Mens-Gilman-Black-Shoes/dp/B06XC8D68V/ref=sr_1_4571?s=shoes&ie=UTF8&qid=1530341887&sr=1-4571,https://images-eu.ssl-images-amazon.com/images/I/41qBcBTsiwL.jpg,Black,5579,5999,Clarks Men's Gilman Step  Boat Shoes,fw
4,B01K4UJCBS,https://www.amazon.in/Fentacia-Mens-Brown-Synthetic-Loafers/dp/B01K4UJCBS/ref=sr_1_11991?s=shoes&ie=UTF8&qid=1530342131&sr=1-11991,https://images-eu.ssl-images-amazon.com/images/I/31MjsmpdiBL.jpg,Brown,699,1999,Fentacia Men's Synthetic Loafers,fw
2,B06XJPWYBR,https://www.amazon.in/Knoos-Black-Canvas-Sneakers-VIS1002/dp/B06XJPWYBR/ref=sr_1_12426?s=shoes&ie=UTF8&qid=1530342145&sr=1-12426,https://images-eu.ssl-images-amazon.com/images/I/31HjJX4wWaL.jpg,multicolour,499,799,Knoos Men's Black  Green Canvas Nagra Sneakers (VIS1002  Size,fw
1,B01KQ7SI28,https://www.amazon.in/Combit-Mens-Black-Fabric-Casual/dp/B01KQ7SI28/ref=sr_1_17753?s=shoes&ie=UTF8&qid=1530342327&sr=1-17753,https://images-eu.ssl-images-amazon.com/images/I/51kOhy36tJL.jpg,Black,499,499,Combit Men's Fabric Casual Shoe,fw
5,B0168Z3QPG,https://www.amazon.in/Stretch-Lace-up-Tumbleweed-Loafers-Mocassins/dp/B0168Z3QPG/ref=sr_1_9287?s=shoes&ie=UTF8&qid=1530342041&sr=1-9287,https://images-eu.ssl-images-amazon.com/images/I/41KsUC%2BDxLL.jpg,Tumbleweed and Stucco,6495,6495,Crocs Men's Stretch Sole Lace-up M Boat Shoe,fw
2,B01N9MMSJP,https://www.amazon.in/adidas-neo-Vlcourt-Leather-Sneakers/dp/B01N9MMSJP/ref=sr_1_13164?s=shoes&ie=UTF8&qid=1530342171&sr=1-13164,https://images-eu.ssl-images-amazon.com/images/I/41wHvc1ogyL.jpg,Onix and Solblu,5599,5599,adidas neo Men's Vlcourt Vulc Leather Sneakers,fw
6,B00S979H2S,https://www.amazon.in/Levis-Mens-Evans-Brown-Boots/dp/B00S979H2S/ref=sr_1_568?s=shoes&ie=UTF8&qid=1530341764&sr=1-568,https://images-eu.ssl-images-amazon.com/images/I/41pv-xe5lWL.jpg,Brown,2399,5999,Levi's Men's King Evans Leather Boots,fw
2,B015DUTYY4,https://www.amazon.in/Numero-Uno-Mens-Tan-Sneakers/dp/B015DUTYY4/ref=sr_1_18251?s=shoes&ie=UTF8&qid=1530342346&sr=1-18251,https://images-eu.ssl-images-amazon.com/images/I/41YaXlmupLL.jpg,Tan,2899,2899,Numero Uno Men's Sneakers,fw
2,B01CA5PDUE,https://www.amazon.in/Woodland-Mens-Grey-Leather-Sneakers/dp/B01CA5PDUE/ref=sr_1_3926?s=shoes&ie=UTF8&qid=1530341866&sr=1-3926,https://images-eu.ssl-images-amazon.com/images/I/41zhR1HGRkL.jpg,Grey,3495,3495,Woodland Men's Leather Sneakers,fw
4,B079TT4HP6,https://www.amazon.in/Symbol-Amazon-Brand-Loafers-10-AZ-KY-207A/dp/B079TT4HP6/ref=sr_1_5610?s=shoes&ie=UTF8&qid=1530341921&sr=1-5610,https://images-eu.ssl-images-amazon.com/images/I/41berv64ouL.jpg,Blue,949,1899,Symbol Amazon Brand Men's Loafers,fw
1,B0758FHTKP,https://www.amazon.in/Bacca-Bucci-Mens-Casual-Shoes/dp/B0758FHTKP/ref=sr_1_9039?s=shoes&ie=UTF8&qid=1530342033&sr=1-9039,https://images-eu.ssl-images-amazon.com/images/I/41xHFg7LvKL.jpg,Blue,1199,2499,Bacca Bucci Men's Casual Shoes,fw
6,B077Q7JVYN,https://www.amazon.in/Red-Tape-Mens-Brown-Boots/dp/B077Q7JVYN/ref=sr_1_13478?s=shoes&ie=UTF8&qid=1530342181&sr=1-13478,https://images-eu.ssl-images-amazon.com/images/I/41PxqSfHMYL.jpg,Brown,3395,3395,Red Tape Men's Boots,fw
2,B01MSZPE5B,https://www.amazon.in/Color-Blocked-Sneaker-Toreador-Puma-Black/dp/B01MSZPE5B/ref=sr_1_17528?s=shoes&ie=UTF8&qid=1530342320&sr=1-17528,https://images-eu.ssl-images-amazon.com/images/I/41CtkeyvZHL.jpg,Toreador-puma Black,9754.21,9754.21,PUMA Men's Sky II Hi Color Blocked Lthr Sneaker,fw
4,B075FFGLNY,https://www.amazon.in/Caveliro-Mens-Brown-Leather-Loafers/dp/B075FFGLNY/ref=sr_1_15015?s=shoes&ie=UTF8&qid=1530342232&sr=1-15015,https://images-eu.ssl-images-amazon.com/images/I/41xtZpuN91L.jpg,Brown,1999,2999,Caveliro Men's Brown Leather Loafers,fw
4,B07BVVWBKS,https://www.amazon.in/BATA-Black-Loafers-7-India-8516364/dp/B07BVVWBKS/ref=sr_1_8109?s=shoes&ie=UTF8&qid=1530342002&sr=1-8109,https://images-eu.ssl-images-amazon.com/images/I/31B1T%2BNNxuL.jpg,Black,1699,1999,BATA Men's Mc Lean Loafers,fw
6,B01MA5GJIA,https://www.amazon.in/Saddle-Barnes-Mens-Leather-Boots/dp/B01MA5GJIA/ref=sr_1_7847?s=shoes&ie=UTF8&qid=1530341994&sr=1-7847,https://images-eu.ssl-images-amazon.com/images/I/41iyLcLAvnL.jpg,Tan,4299,4299,Saddle & Barnes Men's Leather Boots,fw
1,B075T5YVMF,https://www.amazon.in/Duke-Casual-Shoes-1983567031-Coloured/dp/B075T5YVMF/ref=sr_1_3951?s=shoes&ie=UTF8&qid=1530341868&sr=1-3951,https://images-eu.ssl-images-amazon.com/images/I/41cX1P47s2L.jpg,Black,3795,3795,'Duke Men Casual Shoes,fw
2,B077MTKJ31,https://www.amazon.in/Puma-Forest-Night-White-Sneakers-8-19048103/dp/B077MTKJ31/ref=sr_1_3765?s=shoes&ie=UTF8&qid=1530341861&sr=1-3765,https://images-eu.ssl-images-amazon.com/images/I/41FZK-hMHDL.jpg,Forest Night-White,3299,5999,Puma Men's Sneakers,fw
5,B072FP2X6B,https://www.amazon.in/Woodland-Mens-Navy-Leather-Shoes/dp/B072FP2X6B/ref=sr_1_12152?s=shoes&ie=UTF8&qid=1530342137&sr=1-12152,https://images-eu.ssl-images-amazon.com/images/I/41D9vIT-VxL.jpg,Navy,1747,3495,Woodland Men's Leather Boat Shoes,fw
7,B01AI9UGY2,https://www.amazon.in/Woodland-Black-Sneakers-8-GF-1418114/dp/B01AI9UGY2/ref=sr_1_18155?s=shoes&ie=UTF8&qid=1530342343&sr=1-18155,https://images-eu.ssl-images-amazon.com/images/I/41DJcjKBBxL.jpg,Black,4295,4295,'Woods Black Formal Leather Shoes For Men,fw
6,B01KJWQSNG,https://www.amazon.in/Auserio-Mens-Brown-Leather-Boots/dp/B01KJWQSNG/ref=sr_1_17764?s=shoes&ie=UTF8&qid=1530342329&sr=1-17764,https://images-eu.ssl-images-amazon.com/images/I/51WTdn6lR%2BL.jpg,Brown,3999,3999,Auserio Men's Leather Boots,fw
6,B01KVB34WS,https://www.amazon.in/Dhichi-Mens-Black-Combat-Boots/dp/B01KVB34WS/ref=sr_1_17750?s=shoes&ie=UTF8&qid=1530342327&sr=1-17750,https://images-eu.ssl-images-amazon.com/images/I/41o0P-LFNHL.jpg,Black,2299,2299,Da-Dhichi Men's Steel Toe Black Combat Boots,fw
2,B079LN58XT,https://www.amazon.in/Bond-Street-Red-Tape-BSC0062A-7/dp/B079LN58XT/ref=sr_1_11690?s=shoes&ie=UTF8&qid=1530342121&sr=1-11690,https://images-eu.ssl-images-amazon.com/images/I/41fBmWKi-NL.jpg,Brown,1038,2595,Bond Street by (Red Tape) Men's Sneakers,fw
1,B079D7LLMF,https://www.amazon.in/Blinder-Sneakers-Mocassion-Loafers-Amazon/dp/B079D7LLMF/ref=sr_1_12349?s=shoes&ie=UTF8&qid=1530342143&sr=1-12349,https://images-eu.ssl-images-amazon.com/images/I/51s36%2Bih2xL.jpg,Navy_Mocassion,499,499,Blinder Men's Denim Casual Sneakers Mocassion Loafers Derby Shoes On Amazon.in,fw
2,B00LOKIXG8,https://www.amazon.in/Rosso-Italiano-Sportx-Sneakers-ris499bl501/dp/B00LOKIXG8/ref=sr_1_9058?s=shoes&ie=UTF8&qid=1530342033&sr=1-9058,https://images-eu.ssl-images-amazon.com/images/I/41j8bok3qML.jpg,Black,499,999,Rosso Italiano Men's Sportx Black Sneakers Shoe (ris499bl501),fw
4,B07514GR6P,https://www.amazon.in/Tapps-Mens-Loafers-Shoes-542Blue-7/dp/B07514GR6P/ref=sr_1_6971?s=shoes&ie=UTF8&qid=1530341966&sr=1-6971,https://images-eu.ssl-images-amazon.com/images/I/416pNrPGF-L.jpg,Blue,499,499,Tapps Men's Loafers Shoes - 542,fw
3,B01N526F3T,https://www.amazon.in/Auserio-Mens-Tan-Loafers-Moccasins/dp/B01N526F3T/ref=sr_1_17403?s=shoes&ie=UTF8&qid=1530342316&sr=1-17403,https://images-eu.ssl-images-amazon.com/images/I/41kX1B7KrTL.jpg,Tan,2199,2199,Auserio Men's Loafers and Moccasins,fw
2,B01AWCU12C,https://www.amazon.in/Auserio-Mens-Black-Sneakers-India/dp/B01AWCU12C/ref=sr_1_18147?s=shoes&ie=UTF8&qid=1530342343&sr=1-18147,https://images-eu.ssl-images-amazon.com/images/I/417w79pun3L.jpg,Black,499,499,Auserio Men's Sneakers,fw
2,B07C8M8SJZ,https://www.amazon.in/Free-Feet-Casual-Trendy-Sneakers/dp/B07C8M8SJZ/ref=sr_1_3096?s=shoes&ie=UTF8&qid=1530341841&sr=1-3096,https://images-eu.ssl-images-amazon.com/images/I/41BghfSSStL.jpg,White,379,499,'Free Feet White Red Casual & Trendy Sneakers for Men/Boys,fw
2,B076ZL1BG5,https://www.amazon.in/Shoe-Mate-Fashionable-Stylish-Sneakers/dp/B076ZL1BG5/ref=sr_1_12642?s=shoes&ie=UTF8&qid=1530342153&sr=1-12642,https://images-eu.ssl-images-amazon.com/images/I/31g2FngyYJL.jpg,Red,499,549,'Shoe Mate New Latest Fashionable Stylish Casual Sneakers Casual Party Denim Shoes For Men And Boys,fw
1,B06XTQ5N5F,https://www.amazon.in/Sukun-Sneker-Blue-Casual-Shoes/dp/B06XTQ5N5F/ref=sr_1_13109?s=shoes&ie=UTF8&qid=1530342169&sr=1-13109,https://images-eu.ssl-images-amazon.com/images/I/41i7LoO0DPL.jpg,Blue,999,999,'Sukun Sneker Blue & Red Casual Shoes,fw
2,B06XSFGV4X,https://www.amazon.in/Essence-Mens-White-Casual-Shoes/dp/B06XSFGV4X/ref=sr_1_982?s=shoes&ie=UTF8&qid=1530341777&sr=1-982,https://images-eu.ssl-images-amazon.com/images/I/41%2BRo2O%2BadL.jpg,White,499,499,ESSENCE Men's 3101 Sneakers,fw
2,B07462QX3M,https://www.amazon.in/Knot-Lace-Mens-Blue-Sneakers/dp/B07462QX3M/ref=sr_1_7093?s=shoes&ie=UTF8&qid=1530341969&sr=1-7093,https://images-eu.ssl-images-amazon.com/images/I/410jSAI3RaL.jpg,Sky,499,499,Knot n Lace Men's Sneakers,fw
1,B07DYVC9RX,https://www.amazon.in/Fucasso-Mens-Synthetic-Casual-Shoes/dp/B07DYVC9RX/ref=sr_1_18678?s=shoes&ie=UTF8&qid=1530342361&sr=1-18678,https://images-eu.ssl-images-amazon.com/images/I/41%2BIvuPEFGL.jpg,Red,449,499,Fucasso Men's Fine Synthetic Casual Shoes,fw
4,B01N8RJMSF,https://www.amazon.in/SRX-Fashion-Mens-Casual-Loafers/dp/B01N8RJMSF/ref=sr_1_7998?s=shoes&ie=UTF8&qid=1530341999&sr=1-7998,https://images-eu.ssl-images-amazon.com/images/I/414spigN8pL.jpg,Black,555,799,SRX Fashion Men's Casual Loafers,fw
4,B073F1S51R,https://www.amazon.in/Scatchite-Footwear-Sports-Shoes-Casual-Loafers/dp/B073F1S51R/ref=sr_1_11742?s=shoes&ie=UTF8&qid=1530342123&sr=1-11742,https://images-eu.ssl-images-amazon.com/images/I/51U6u1S5Q3L.jpg,Multicolor,1999,1999,'Scatchite All in One Pack of 3 Footwear-Sports Shoes Casual Shoes Loafers,fw
2,B079H8BY46,https://www.amazon.in/Jack-Jones-Captain-Sneakers-7-12135201-Sky/dp/B079H8BY46/ref=sr_1_7306?s=shoes&ie=UTF8&qid=1530341976&sr=1-7306,https://images-eu.ssl-images-amazon.com/images/I/41q24%2Bc18GL.jpg,Sky Captain,4499,4499,Jack & Jones Men's Sneakers,fw
4,B076D32S16,https://www.amazon.in/San-Frissco-Brown-Leather-Loafers/dp/B076D32S16/ref=sr_1_12104?s=shoes&ie=UTF8&qid=1530342135&sr=1-12104,https://images-eu.ssl-images-amazon.com/images/I/41t-ppIFRqL.jpg,Brown,999,999,San Frissco Men's Leather Loafers,fw
2,B079QHXFMV,https://www.amazon.in/Woodland-Denim-Sneakers-8-GC-2557117C/dp/B079QHXFMV/ref=sr_1_7833?s=shoes&ie=UTF8&qid=1530341994&sr=1-7833,https://images-eu.ssl-images-amazon.com/images/I/41qlQiEztTL.jpg,Denim,2195,2195,Woodland Men's Sneakers,fw
2,B01D14LEO2,https://www.amazon.in/Carlton-London-Mavis-Black-Sneakers/dp/B01D14LEO2/ref=sr_1_12853?s=shoes&ie=UTF8&qid=1530342160&sr=1-12853,https://images-eu.ssl-images-amazon.com/images/I/41mhIdKzmtL.jpg,Black,1398,3495,Carlton London Men's Mavis Sneakers,fw
2,B07CVY1GXJ,https://www.amazon.in/Raishel-Stylish-Printed-Fashionable-Sneakers/dp/B07CVY1GXJ/ref=sr_1_7189?s=shoes&ie=UTF8&qid=1530341972&sr=1-7189,https://images-eu.ssl-images-amazon.com/images/I/51zBoEBsjTL.jpg,White,650,650,'Raishel Stylish  Printed Long Neck  Fashionable & Trendy Casual Sneakers Shoe For Men,fw
4,B01G7D09XG,https://www.amazon.in/ALESTINO-Mens-Loafers-9-India-REDF_Loafer05-9/dp/B01G7D09XG/ref=sr_1_14571?s=shoes&ie=UTF8&qid=1530342218&sr=1-14571,https://images-eu.ssl-images-amazon.com/images/I/41BQbIhNLvL.jpg,Tan,1799,1799,'ALESTINO Leather look Men Tan Driving Casual Loafers Shoes 05 Tan,fw
4,B071KWGFVN,https://www.amazon.in/Leewon-Mens-LFR-Loafers-Moccasins/dp/B071KWGFVN/ref=sr_1_2311?s=shoes&ie=UTF8&qid=1530341817&sr=1-2311,https://images-eu.ssl-images-amazon.com/images/I/41kjtfKJNRL.jpg,Orange,499,499,Leewon Men's LFR Loafers & Moccasins,fw
2,B01E00B1VC,https://www.amazon.in/Franco-Leone-Mens-Grey-Sneakers/dp/B01E00B1VC/ref=sr_1_10453?s=shoes&ie=UTF8&qid=1530342079&sr=1-10453,https://images-eu.ssl-images-amazon.com/images/I/41PNxykKF-L.jpg,Grey,1795,1795,Franco Leone Men's Sneakers,fw
5,B076KRYH66,https://www.amazon.in/BATA-Mens-Devin-Brown-Shoes/dp/B076KRYH66/ref=sr_1_5599?s=shoes&ie=UTF8&qid=1530341921&sr=1-5599,https://images-eu.ssl-images-amazon.com/images/I/41OYrj3Wi1L.jpg,Brown,1874,2499,BATA Men's Devin Boat Shoes,fw
2,B07C4WR79F,https://www.amazon.in/DC-Flash-White-Sneakers-8-ADYS300467-BO4/dp/B07C4WR79F/ref=sr_1_10708?s=shoes&ie=UTF8&qid=1530342089&sr=1-10708,https://images-eu.ssl-images-amazon.com/images/I/41I%2BEvcikdL.jpg,Off White,1886,2995,DC Men's Flash 2 Tx W M Shoe Sneakers,fw
1,B074K9DGV9,https://www.amazon.in/kingswalker-Exclusive-Tan-Casuals-UK/dp/B074K9DGV9/ref=sr_1_3934?s=shoes&ie=UTF8&qid=1530341866&sr=1-3934,https://images-eu.ssl-images-amazon.com/images/I/51bgG1lPiSL.jpg,Tan,299,500,'Kingswalker Exclusive Tan Casuals,fw
2,B0783BKSRK,https://www.amazon.in/Magnolia-Mens-Red-Sneakers-UK/dp/B0783BKSRK/ref=sr_1_16266?s=shoes&ie=UTF8&qid=1530342276&sr=1-16266,https://images-eu.ssl-images-amazon.com/images/I/41-zq79a80L.jpg,Red,499,499,Magnolia Men's Sneakers,fw
7,B06ZYYGR5R,https://www.amazon.in/latest-Designer-Comfortable-Colour-Leather/dp/B06ZYYGR5R/ref=sr_1_13619?s=shoes&ie=UTF8&qid=1530342185&sr=1-13619,https://images-eu.ssl-images-amazon.com/images/I/41OIml16lSL.jpg,Brown,2209,2209,'New latest Designer Comfortable Brown Colour Leather Formal Office Wear shoes for men/mens/boy/boys,fw
1,B077XBDSQF,https://www.amazon.in/Appett-Black-Color-Synthetic-Casual/dp/B077XBDSQF/ref=sr_1_16287?s=shoes&ie=UTF8&qid=1530342278&sr=1-16287,https://images-eu.ssl-images-amazon.com/images/I/31IszwRxNwL.jpg,Black,449,449,'Appett Black Color Synthetic Casual Shoe,fw
4,B01G8OFZZQ,https://www.amazon.in/Bacca-Bucci-Mens-Blue-Loafers/dp/B01G8OFZZQ/ref=sr_1_1725?s=shoes&ie=UTF8&qid=1530341798&sr=1-1725,https://images-eu.ssl-images-amazon.com/images/I/41h5TG3widL.jpg,Blue,976,2999,Bacca Bucci Men's Loafers,fw
4,B01HBNBLSI,https://www.amazon.in/White-Synthetic-Leather-Loafer-Shoes/dp/B01HBNBLSI/ref=sr_1_14549?s=shoes&ie=UTF8&qid=1530342218&sr=1-14549,https://images-eu.ssl-images-amazon.com/images/I/31raNaX5e3L.jpg,White,1299,1299,Iroo Men's White Synthetic Leather Loafer Shoes,fw
2,B01075DZ8Q,https://www.amazon.in/British-Knights-Demon-Burgundy-Sneakers/dp/B01075DZ8Q/ref=sr_1_13353?s=shoes&ie=UTF8&qid=1530342177&sr=1-13353,https://images-eu.ssl-images-amazon.com/images/I/41w6KoKOOvL.jpg,Burgundy and Blue,3699,3899,British Knights Men's Demon Burgundy and Blue Mesh Sneakers,fw
1,B06ZY86PQY,https://www.amazon.in/Jetta-C9MCS-Casual-Lifestyle-Sneakers/dp/B06ZY86PQY/ref=sr_1_14295?s=shoes&ie=UTF8&qid=1530342208&sr=1-14295,https://images-eu.ssl-images-amazon.com/images/I/51IXdhlHvhL.jpg,Navy Blue Black,375,499,'Jetta Men C9MCS Navy Blue Black Casual Lifestyle Sneakers Shoes,fw
1,B07435219H,https://www.amazon.in/FOX-HUNT-Bibaro-Casual-Loafer/dp/B07435219H/ref=sr_1_2952?s=shoes&ie=UTF8&qid=1530341836&sr=1-2952,https://images-eu.ssl-images-amazon.com/images/I/41BMmuk-B5L.jpg,Brown,999,999,'FOX HUNT Bibaro Men Brown Casual Loafer Shoes- 7 UK,fw
2,B01DQYAGQO,https://www.amazon.in/Bacca-Bucci-Mens-Multicolor-Sneakers/dp/B01DQYAGQO/ref=sr_1_15713?s=shoes&ie=UTF8&qid=1530342258&sr=1-15713,https://images-eu.ssl-images-amazon.com/images/I/41vLYPLZr3L.jpg,Multicolor,399,499,Bacca Bucci Men's Sneakers,fw
4,B00RE0LOLS,https://www.amazon.in/Gliders-Liberty-Black-Loafers-Mocassins/dp/B00RE0LOLS/ref=sr_1_15913?s=shoes&ie=UTF8&qid=1530342264&sr=1-15913,https://images-eu.ssl-images-amazon.com/images/I/41cDkGDJoGL.jpg,Black,1795,1999,Gliders (from Liberty) Men's Loafers and Mocassins,fw
2,B07CNYQM7D,https://www.amazon.in/USPA-Logan-Sneakers-9-India-2531804879/dp/B07CNYQM7D/ref=sr_1_6311?s=shoes&ie=UTF8&qid=1530341943&sr=1-6311,https://images-eu.ssl-images-amazon.com/images/I/41VYXUnUElL.jpg,Navy,2199,2199,USPA Men's Logan Sneakers,fw
1,B077QDYL95,https://www.amazon.in/Puma-Casual-Shoes-Synthetic-_Black/dp/B077QDYL95/ref=sr_1_4008?s=shoes&ie=UTF8&qid=1530341869&sr=1-4008,https://images-eu.ssl-images-amazon.com/images/I/41DqCd0vgrL.jpg,Black,4999,4999,'Puma Rebound Street V2 L IDP Casual shoes for Men,fw
6,B0773V8DN2,https://www.amazon.in/Red-Tape-Mens-Tan-Boots/dp/B0773V8DN2/ref=sr_1_3704?s=shoes&ie=UTF8&qid=1530341860&sr=1-3704,https://images-eu.ssl-images-amazon.com/images/I/41zLmfdfE0L.jpg,Tan,1536.36,4395,Red Tape Men's Boots,fw
4,B01J7P4I4M,https://www.amazon.in/Groofer-Mens-Black-Synthetic-Loafers/dp/B01J7P4I4M/ref=sr_1_13244?s=shoes&ie=UTF8&qid=1530342172&sr=1-13244,https://images-eu.ssl-images-amazon.com/images/I/41IpTOnlk%2BL.jpg,Black,343,343,Groofer Men's Synthetic Loafers,fw
1,B06XNV1QGX,https://www.amazon.in/Levanse-Synthetic-Leather-Casual-Loafers/dp/B06XNV1QGX/ref=sr_1_8087?s=shoes&ie=UTF8&qid=1530342002&sr=1-8087,https://images-eu.ssl-images-amazon.com/images/I/41xYFD17T0L.jpg,Grey,1299,1299,'Levanse New Synthetic Leather Casual Loafers Shoes for Men/Boys,fw
2,B01MR2VROM,https://www.amazon.in/Puma-Mens-Turin-White-Sneakers/dp/B01MR2VROM/ref=sr_1_2323?s=shoes&ie=UTF8&qid=1530341817&sr=1-2323,https://images-eu.ssl-images-amazon.com/images/I/41PpjqK435L.jpg,True Blue and Puma White,1574,4499,Puma Men's Turin Nl Sneakers,fw
1,B01LXDS7LO,https://www.amazon.in/EL-PASO-Vegetarian-Leather-Stylish/dp/B01LXDS7LO/ref=sr_1_15542?s=shoes&ie=UTF8&qid=1530342251&sr=1-15542,https://images-eu.ssl-images-amazon.com/images/I/413DZLNS3GL.jpg,Blue,499,1949,EL PASO Men's Vegetarian Leather Black Stylish Sports Men's Vegetarian Leather Casual Shoes,fw
2,B07C3J9PT8,https://www.amazon.in/Amico-CC27_PARENT-Sneakers-C27/dp/B07C3J9PT8/ref=sr_1_3286?s=shoes&ie=UTF8&qid=1530341847&sr=1-3286,https://images-eu.ssl-images-amazon.com/images/I/513lcpvV8iL.jpg,Blue,1400,1799,'Sneakers C27,fw
4,B07149ZYKD,https://www.amazon.in/San-Frissco-Mens-Brown-Loafers/dp/B07149ZYKD/ref=sr_1_10508?s=shoes&ie=UTF8&qid=1530342081&sr=1-10508,https://images-eu.ssl-images-amazon.com/images/I/31p-zpwJkAL.jpg,Brown,799,1995,San Frissco Men's Loafers,fw
1,B074RFM2LC,https://www.amazon.in/SGTS-Casual-Brown-Loafer-Shoes/dp/B074RFM2LC/ref=sr_1_5183?s=shoes&ie=UTF8&qid=1530341906&sr=1-5183,https://images-eu.ssl-images-amazon.com/images/I/41ewOwrTpoL.jpg,Brown,499,499,'SGTS Casual Brown Loafer Shoes,fw
